horizon,target,feature,mean_ic,icir,t_nw,hit_rate,n_days
21,beta_neutral,ret_10,-0.002674386673149035,-0.2821381859835652,-0.40146462432881963,0.4920596139750794,4093
21,beta_neutral,ret_21,-0.0051224814800349535,-0.5193740462508413,-0.5863517020262663,0.49963352064500366,4093
21,beta_neutral,ret_63,0.002360727007634987,0.2141376541155192,0.23178293379094891,0.5248768472906404,4060
21,beta_neutral,ret_126,0.004532261935975331,0.38137223820009003,0.42216027904834813,0.5181386039529647,3997
21,beta_neutral,ret_252,0.007560872297113373,0.5768638363561667,0.5706768999091115,0.5355205373288556,3871
21,beta_neutral,mom_12_1,0.009333754303971499,0.7281519082016426,0.7272447322738744,0.5412038233014725,3871
21,beta_neutral,mom_6_1,0.001716219664750658,0.15105922898443946,0.16793304513862384,0.5071303477608207,3997
21,beta_neutral,vol_10,-0.01621561674862246,-1.4515726193736371,-1.489794174784785,0.4593207915954068,4093
21,beta_neutral,vol_21,-0.01882380279512443,-1.600424326309297,-1.5703917845178152,0.44368433911556315,4093
21,beta_neutral,vol_63,-0.021257186716251642,-1.6944954333147786,-1.6525532072134206,0.44441729782555583,4093
21,beta_neutral,vol_ratio,0.00040071861073027277,0.05999633291993596,0.08627133583812456,0.4971903249450281,4093
21,beta_neutral,parkinson_vol,-0.013197955439178097,-1.0603337854576398,-1.0328431615003264,0.4749572440752504,4093
21,beta_neutral,downside_vol,-0.02372906914226543,-1.8809389025305643,-1.9624486831222332,0.4329238329238329,4070
21,beta_neutral,ret_skew,-0.010377537331118184,-1.609748483890351,-1.704758084153083,0.46469582213535304,4093
21,beta_neutral,ret_kurt,0.008492459775898667,1.4942825596056453,1.6075250429319734,0.533105301734669,4093
